rva,kind,size,name_mangled,name,source
0x0005f740,function,116,,NClampLinearFunction::makeClampLinearFunction,ghidra
0x0005f7c0,function,86,,NClampLinearFunction::getValue,ghidra
0x0005f820,function,100,,FUN_1005f820,ghidra
0x0005f890,function,104,,NVibrationFunction::NVibrationFunction,ghidra
0x0005f900,function,77,,NVibrationFunction::makeVibrationFunction,ghidra
0x0005f950,function,81,,FUN_1005f950,ghidra
0x0005f9b0,function,39,,NFunction3D::NFunction3D,ghidra
0x0005f9e0,function,64,,NFunction3D::construct,ghidra
0x0005fa20,function,172,,NFunction3D::outputPosition,ghidra
0x0005fad0,function,70,,NMathF32::clampMinMax,ghidra
0x0005fb20,function,52,,FUN_1005fb20,ghidra
0x0005fb60,function,42,,NVector::getDimension,ghidra
0x0005fb90,function,60,,NPolynomialFunction::getFunctionDimension,ghidra
0x0005fbd0,function,66,,FUN_1005fbd0,ghidra
0x0005fc20,function,201,,TaiChappySoundTable::TaiChappySoundTable,ghidra
0x0005fcf0,function,994,,TaiChappyParameters::TaiChappyParameters,ghidra
0x000600e0,function,994,,TaiBlackChappyParameters::TaiBlackChappyParameters,ghidra
0x000604d0,function,203,,TaiCatfishSoundTable::TaiCatfishSoundTable,ghidra
0x000605a0,function,994,,TaiCatfishParameters::TaiCatfishParameters,ghidra
0x00060990,function,10590,,TaiChappyStrategy::TaiChappyStrategy,ghidra
0x000632f0,function,211,,TaiChappyCryAction::act,ghidra
0x000633d0,function,96,,TekiAndCondition::TekiAndConditionR,ghidra
0x00063430,function,72,,TekiCondition::TekiConditionR,ghidra
0x00063480,function,50,,Condition::ConditionR,ghidra
0x000634c0,function,88,,TaiChappySmashedAction::actByEvent,ghidra
0x00063520,function,88,,TaiChappyLegEffectAction::TaiChappyLegEffectAction,ghidra
0x00063580,function,136,,FUN_10063580,ghidra
0x00063610,function,49,,PaniSound::PaniSound,ghidra
0x00063650,function,86,,TekiOrCondition::TekiOrCondition,ghidra
0x000636b0,function,143,,FUN_100636b0,ghidra
0x00063740,function,77,,TekiStateCondition::TekiStateCondition,ghidra
0x00063790,function,77,,TekiTypeCondition::TekiTypeCondition,ghidra
0x000637e0,function,38,,FUN_100637e0,ghidra
0x00063810,function,40,,FUN_10063810,ghidra
0x00063840,function,73,,FUN_10063840,ghidra
0x00063890,function,90,,TaiAndAction::TaiAndAction,ghidra
0x000638f0,function,59,,TaiAction::TaiAction,ghidra
0x00063930,function,38,,FUN_10063930,ghidra
0x00063960,function,40,,FUN_10063960,ghidra
0x00063990,function,106,,FUN_10063990,ghidra
0x00063a00,function,108,,FUN_10063a00,ghidra
0x00063a70,function,158,,FUN_10063a70,ghidra
0x00063b10,function,53,,TaiState::setAction,ghidra
0x00063b50,function,53,,TaiStrategy::setState,ghidra
0x00063b90,function,81,,TaiMotionAction,ghidra
0x00063bf0,function,76,,TaiContinuousMotionAction::TaiContinuousMotionAction,ghidra
0x00063c40,function,74,,TaiFinishMotionAction::TaiFinishMotionAction,ghidra
0x00063c90,function,76,,TaiSwitchMotionAction::TaiSwitchMotionAction,ghidra
0x00063ce0,function,79,,TaiStoppingMoveAction::TaiStoppingMoveAction,ghidra
0x00063d30,function,68,,TaiFinishStoppingMoveAction::TaiFinishStoppingMoveAction,ghidra
0x00063d80,function,88,,TaiRandomSetAnimationCounterAction::TaiRandomSetAnimationCounterAction,ghidra
0x00063de0,function,72,,TaiAttackableNaviPikiAction::TaiAttackableNaviPikiAction,ghidra
0x00063e30,function,72,,TaiAnimationSwallowingAction::TaiAnimationSwallowingAction,ghidra
0x00063e80,function,72,,TaiFlickAction::TaiFlickAction,ghidra
0x00063ed0,function,76,,TaiFlickingAction::TaiFlickingAction,ghidra
0x00063f20,function,72,,TaiOnceAction::TaiOnceAction,ghidra
0x00063f70,function,40,,FUN_10063f70,ghidra
0x00063fa0,function,81,,TaiActionStateAction::TaiActionStateAction,ghidra
0x00064000,function,72,,TaiTargetLostAction::TaiTargetLostAction,ghidra
0x00064050,function,81,,TaiOutsideTerritoryAction::TaiOutsideTerritoryAction,ghidra
0x000640b0,function,81,,TaiInsideTerritoryAction::TaiInsideTerritoryAction,ghidra
0x00064110,function,72,,TaiTargetVisibleNaviPikiAction::TaiTargetVisibleNaviPikiAction,ghidra
0x00064160,function,88,,TaiKeySendMessageAction::TaiKeySendMessageAction,ghidra
0x000641c0,function,68,,TaiStopMoveAction::TaiStopMoveAction,ghidra
0x00064210,function,83,,TaiTracingAction::TaiTracingAction,ghidra
0x00064270,function,83,,TaiGoingHomeAction::TaiGoingHomeAction,ghidra
0x000642d0,function,85,,TaiTurningToTargetPositionAction::TaiTurningToTargetPositionAction,ghidra
0x00064330,function,72,,TaiWatchOffTerritoryCenterAction::TaiWatchOffTerritoryCenterAction,ghidra
0x00064380,function,68,,TaiTargetNestAction::TaiTargetNestAction,ghidra
0x000643d0,function,72,,TaiDeadAction::TaiDeadAction,ghidra
0x00064420,function,68,,TaiLifeZeroAction::TaiLifeZeroAction,ghidra
0x00064470,function,79,,TaiLifeDamageAction::TaiLifeDamageAction,ghidra
0x000644c0,function,68,,TaiStartDyingAction::TaiStartDyingAction,ghidra
0x00064510,function,68,,TaiDyeAction::TaiDyeAction,ghidra
0x00064560,function,74,,TaiDyingAction::TaiDyingAction,ghidra
0x000645b0,function,72,,TaiSimultaneousDamageAction::TaiSimultaneousDamageAction,ghidra
0x00064600,function,72,,TaiCounterattackSimultaneousDamageAction::TaiCounterattackSimultaneousDamageAction,ghidra
0x00064650,function,72,,TaiBeingPressedAction::TaiBeingPressedAction,ghidra
0x000646a0,function,72,,TaiPressedAction::TaiPressedAction,ghidra
0x000646f0,function,99,,TaiTimerAction::TaiTimerAction,ghidra
0x00064760,function,97,,TaiResetTimerAction::TaiResetTimerAction,ghidra
0x000647d0,function,81,,TaiTimerElapsedAction::TaiTimerElapsedAction,ghidra
0x00064830,function,72,,TaiChappyCryAction::TaiChappyCryAction,ghidra
0x00064880,function,72,,TaiChappySmashedAction::TaiChappySmashedAction,ghidra
0x000648d0,function,72,,TaiSmashedAction::TaiSmashedAction,ghidra
0x00064920,function,201,,TaiOtimotiSoundTable::TaiOtimotiSoundTable,ghidra
0x000649f0,function,1533,,TaiOtimotiParameters::TaiOtimotiParameters,ghidra
0x00064ff0,function,201,,TaiBlackFrogSoundTable::TaiBlackFrogSoundTable,ghidra
0x000650c0,function,1536,,TaiBlackFrogParameters::TaiBlackFrogParameters,ghidra
0x000656c0,function,10812,,TaiOtimotiStrategy::TaiOtimotiStrategy,ghidra
0x00068100,function,241,,TaiOtimotiStrategy::start,ghidra
0x00068200,function,227,,TaiOtimotiStrategy::draw,ghidra
0x000682f0,function,320,,TaiOtimotiStrategy::drawDebugInfo,ghidra
0x00068430,function,117,,TaiOtimotiStartDroppingWaterAction::start,ghidra
0x000684b0,function,227,,taiotimoti_Print,ghidra
0x000685a0,function,228,,TaiOtimotiFlickAction::act,ghidra
0x00068690,function,263,,TaiOtimotiFailToJumpAction::act,ghidra
0x000687a0,function,653,,TaiOtimotiJumpingAction::start,ghidra
0x00068a30,function,153,,TaiOtimotiJumpingAction::act,ghidra
0x00068ad0,function,319,,TaiOtimotiAirWaitingAction::start,ghidra
0x00068c10,function,338,,TaiOtimotiAirWaitingAction::act,ghidra
0x00068d70,function,150,,TaiOtimotiDroppingAction::start,ghidra
0x00068e10,function,85,,TaiOtimotiDroppingAction::act,ghidra
0x00068e70,function,134,,TaiOtimotiDroppingAction::actByEvent,ghidra
0x00068f00,function,73,,TaiOtimotiPressingAction::start,ghidra
0x00068f50,function,106,,TaiOtimotiPressingAction::act,ghidra
0x00068fc0,function,347,,TaiOtimotiPressingAction::actByEvent,ghidra
0x00069120,function,84,,InteractPress::InteractPressR,ghidra
0x00069180,function,40,,TaiOtimotiBouncingAction::act,ghidra
0x000691b0,function,40,,TaiOtimotiBouncingAction::actByEvent,ghidra
0x000691e0,function,38,,TaiOtimotiAttackingAction::start,ghidra
0x00069210,function,231,,TaiOtimotiAttackingAction::act,ghidra
0x00069300,function,40,,TaiOtimotiAttackingAction::actByEvent,ghidra
0x00069330,function,261,,TaiOtimotiAttackingEffectAction::start,ghidra
0x00069440,function,88,,TaiOtimotiLegEffectAction::TaiOtimotiLegEffectAction,ghidra
0x000694a0,function,118,,TaiOtimotiLegEffectAction::setType,ghidra
0x00069520,function,66,,Creature::finishFlying,ghidra
0x00069570,function,77,,TekiLowerCondition::TekiLowerCondition,ghidra
0x000695c0,function,70,,BTeki::getAnimationKeyOption,ghidra
0x00069610,function,60,,BTeki::animationFinished,ghidra
0x00069650,function,50,,PaniAnimator::isFinishing,ghidra
0x00069690,function,53,,TaiSerialAction::setAction,ghidra
0x000696d0,function,81,,TaiAnimationKeyAction::TaiAnimationKeyAction,ghidra
0x00069730,function,88,,TaiOutsideKeyStopMoveAction::TaiOutsideKeyStopMoveAction,ghidra
0x00069790,function,68,,TaiTypeNaviWatchResultOnAction::TaiTypeNaviWatchResultOnAction,ghidra
0x000697e0,function,68,,TaiMakingNextVelocityAction::TaiMakingNextVelocityAction,ghidra
0x00069830,function,68,,TaiAccelerationAction::TaiAccelerationAction,ghidra
0x00069880,function,68,,TaiParabolaAction::TaiParabolaAction,ghidra
0x000698d0,function,99,,TaiImpassableAction::TaiImpassableAction,ghidra
0x00069940,function,85,,TaiTurningAction::TaiTurningAction,ghidra
0x000699a0,function,72,,TaiDamageAction::TaiDamageAction,ghidra
0x000699f0,function,76,,TaiDamagingAction::TaiDamagingAction,ghidra
0x00069a40,function,72,,TaiTargetNearestAssailantAction::TaiTargetNearestAssailantAction,ghidra
0x00069a90,function,72,,TaiTargetNearestCollisionAction::TaiTargetNearestCollisionAction,ghidra
0x00069ae0,function,68,,TaiWarnAction::TaiWarnAction,ghidra
0x00069b30,function,93,,TaiStartingTimerAction::TaiStartingTimerAction,ghidra
0x00069b90,function,76,,TaiWaitTurningAction::TaiWaitTurningAction,ghidra
0x00069be0,function,68,,TaiOtimotiStartDroppingWaterAction::TaiOtimotiStartDroppingWaterAction,ghidra
0x00069c30,function,72,,TaiOtimotiFlickAction::TaiOtimotiFlickAction,ghidra
0x00069c80,function,72,,TaiOtimotiFailToJumpAction::TaiOtimotiFailToJumpAction,ghidra
0x00069cd0,function,72,,TaiOtimotiJumpingAction::TaiOtimotiJumpingAction,ghidra
0x00069d20,function,72,,TaiOtimotiAirWaitingAction::TaiOtimotiAirWaitingAction,ghidra
0x00069d70,function,72,,TaiOtimotiDroppingAction::TaiOtimotiDroppingAction,ghidra
0x00069dc0,function,72,,TaiOtimotiPressingAction::TaiOtimotiPressingAction,ghidra
0x00069e10,function,72,,TaiOtimotiBouncingAction::TaiOtimotiBouncingAction,ghidra
0x00069e60,function,72,,TaiOtimotiAttackingAction::TaiOtimotiAttackingAction,ghidra
0x00069eb0,function,68,,TaiOtimotiAttackingEffectAction::TaiOtimotiAttackingEffectAction,ghidra
0x00069f00,function,81,,InteractPress::InteractPress,ghidra
0x00069f60,function,201,,TaiSwallowSoundTable::TaiSwallowSoundTable,ghidra
0x0006a030,function,1147,,TaiSwallowParameters::TaiSwallowParameters,ghidra
0x0006a4b0,function,1150,,TaiBlackSwallowParameters::TaiBlackSwallowParameters,ghidra
0x0006a930,function,11262,,TaiSwallowStrategy::TaiSwallowStrategy,ghidra
0x0006d530,function,150,,TaiSwallowStrategy::start,ghidra
0x0006d5d0,function,218,,TaiSwallowStrategy::draw,ghidra
0x0006d6b0,function,346,,TaiSwallowStrategy::interact,ghidra
0x0006d810,function,227,,taiswallow_Print,ghidra
0x0006d900,function,81,,TaiSwallowStrategy::isSleeping,ghidra
0x0006d960,function,75,,FUN_1006d960,ghidra
0x0006d9b0,function,97,,TaiSwallowReceiveMessageAction::actByEvent,ghidra
0x0006da20,function,451,,TaiSwallowTurningAction::act,ghidra
0x0006dbf0,function,90,,TaiSwallowFlickingAction::start,ghidra
0x0006dc50,function,90,,TaiSwallowFlickingAction::finish,ghidra
0x0006dcb0,function,148,,TaiSwallowFlickingAction::act,ghidra
0x0006dd50,function,274,,TaiSwallowFlickingAction::flick,ghidra
0x0006de70,function,308,,TaiSwallowSwallowingFlickAction::act,ghidra
0x0006dfb0,function,84,,TaiSwallowSnoreAction::start,ghidra
0x0006e010,function,84,,TaiSwallowSnoreAction::finish,ghidra
0x0006e070,function,140,,TaiSwallowNoticeAction::act,ghidra
0x0006e100,function,88,,TaiSwallowLegEffectAction::TaiSwallowLegEffectAction,ghidra
0x0006e160,function,195,,TaiSwallowLegEffectAction::setType,ghidra
0x0006e230,function,85,,TaiSwallowMissAttackingEffectAction::TaiSwallowMissAttackingEffectAction,ghidra
0x0006e290,function,145,,TaiSwallowMissAttackingEffectAction::setType,ghidra
0x0006e330,function,86,,TekiAngleCondition::TekiAngleCondition,ghidra
0x0006e390,function,72,,TaiContactTargetAction::TaiContactTargetAction,ghidra
0x0006e3e0,function,72,,TaiSeparateTargetAction::TaiSeparateTargetAction,ghidra
0x0006e430,function,85,,TaiTraceTurningAction::TaiTraceTurningAction,ghidra
0x0006e490,function,72,,TaiOutOfTraceAngleAction::TaiOutOfTraceAngleAction,ghidra
0x0006e4e0,function,81,,TaiSwallowReceiveMessageAction::TaiSwallowReceiveMessageAction,ghidra
0x0006e540,function,85,,TaiSwallowTurningAction::TaiSwallowTurningAction,ghidra
0x0006e5a0,function,76,,TaiSwallowFlickingAction::TaiSwallowFlickingAction,ghidra
0x0006e5f0,function,68,,TaiSwallowSnoreAction::TaiSwallowSnoreAction,ghidra
0x0006e640,function,72,,TaiSwallowNoticeAction::TaiSwallowNoticeAction,ghidra
0x0006e690,function,201,,TaiShellSoundTable::TaiShellSoundTable,ghidra
0x0006e760,function,428,,TaiShellParameters::TaiShellParameters,ghidra
0x0006e910,function,2296,,TaiShellStrategy::TaiShellStrategy,ghidra
0x0006f210,function,144,,TaiShellStrategy::createEffect,ghidra
0x0006f2a0,function,609,,TaiShellStrategy::start,ghidra
0x0006f510,function,227,,taishell_Print,ghidra
0x0006f600,function,238,,TaiShellStrategy::draw,ghidra
0x0006f6f0,function,109,,TaiShellSetPositionAction::act,ghidra
0x0006f760,function,110,,TaiShellSetPositionAction::setPosition,ghidra
0x0006f7d0,function,352,,TaiShellSaveItemPositionAction::act,ghidra
0x0006f930,function,110,,TaiShellSaveItemPosition::setPosition,ghidra
0x0006f9a0,function,154,,TaiShellNaviPikiInsideAction::act,ghidra
0x0006fa40,function,112,,TekiPositionDistanceCondition::TekiPositionDistanceConditionR,ghidra
0x0006fab0,function,212,,TaiShellEatAction::act,ghidra
0x0006fb90,function,201,,TaiPearlSoundTable::TaiPearlSoundTable,ghidra
0x0006fc60,function,375,,TaiPearlParameters::TaiPearlParameters,ghidra
0x0006fde0,function,375,,TaiRocpearlParameters::TaiRocpearlParameters,ghidra
0x0006ff60,function,1532,,TaiPearlStrategy::TaiPearlStrategy,ghidra
0x00070560,function,60,,TaiPearlStrategy::start,ghidra
0x000705a0,function,154,,TaiPearlTreasureSoundAction::start,ghidra
0x00070640,function,123,,TekiPositionDistanceCondition::TekiPositionDistanceCondition,ghidra
0x000706c0,function,81,,TaiCountLoopAction,ghidra
0x00070720,function,88,,TaiSetOptionAction::TaiSetOptionAction,ghidra
0x00070780,function,68,,TaiSpawnItemsAction::TaiSpawnItemsAction,ghidra
0x000707d0,function,79,,TaiEffectAction::TaiEffectAction,ghidra
0x00070820,function,68,,TaiShellSetPositionAction::TaiShellSetPositionAction,ghidra
0x00070870,function,68,,TaiShellSaveItemPositionAction::TaiShellSaveItemPositionAction,ghidra
0x000708c0,function,72,,TaiShellNaviPikiInsideAction::TaiShellNaviPikiInsideAction,ghidra
0x00070910,function,72,,TaiShellEatAction::TaiShellEatAction,ghidra
0x00070960,function,68,,TaiPearlTreasureSoundAction::TaiPearlTreasureSoundAction,ghidra
0x000709b0,function,90,,InteractSwallow::InteractSwallow,ghidra
0x00070a10,function,201,,TaiCollecSoundTable::TaiCollecSoundTable,ghidra
0x00070ae0,function,1334,,TaiCollecParameters::TaiCollecParameters,ghidra
0x00071020,function,11380,,TaiCollecStrategy::TaiCollecStrategy,ghidra
0x00073ca0,function,462,,TaiCollecStrategy::start,ghidra
0x00073e70,function,361,,TaiCollecStrategy::draw,ghidra
0x00073fe0,function,122,,TaiCollecStrategy::outputUndergroundPosition,ghidra
0x00074060,function,327,,TaiCollecTargetPelletCondition::satisfy,ghidra
0x000741b0,function,227,,taicollec_Print,ghidra
0x000742a0,function,98,,TaiCollecImpassableAction::start,ghidra
0x00074310,function,202,,TaiCollecImpassableAction::act,ghidra
0x000743e0,function,103,,TaiCollecImpassableAction::resetPosition,ghidra
0x00074450,function,163,,TaiCollecLetGoOfPelletAction::act,ghidra
0x00074500,function,172,,TaiCollecLetGoOfPelletAction::actByEvent,ghidra
0x000745b0,function,251,,TaiCollecTargetPelletAction::act,ghidra
0x000746b0,function,216,,TaiCollecVisibleHeightPelletLostAction::act,ghidra
0x00074790,function,84,,TekiVisibleHeightCondition::TekiVisibleHeightConditionR,ghidra
0x000747f0,function,84,,TaiCollecVisibleHeightPelletLostTimerAction::act,ghidra
0x00074850,function,211,,TaiCollecPelletLostAction::act,ghidra
0x00074930,function,200,,TaiCollecPelletDisappearedAction::act,ghidra
0x00074a00,function,84,,TekiVisibleCondition::TekiVisibleConditionR,ghidra
0x00074a60,function,303,,TaiCollecHoldPelletAction::act,ghidra
0x00074b90,function,100,,TaiCollecCatchingAction::start,ghidra
0x00074c00,function,77,,TaiCollecCatchingAction::finish,ghidra
0x00074c50,function,104,,TaiCollecCarryingAction::start,ghidra
0x00074cc0,function,104,,TaiCollecCarryingAction::finish,ghidra
0x00074d30,function,176,,TaiCollecCarryingAction::act,ghidra
0x00074de0,function,84,,TaiCollecBeingDraggedAction::start,ghidra
0x00074e40,function,84,,TaiCollecBeingDraggedAction::finish,ghidra
0x00074ea0,function,170,,TaiCollecWinCarryingAction::act,ghidra
0x00074f50,function,96,,TekiCollecTargetPelletCondition::TekiCollecTargetPelletConditionR,ghidra
0x00074fb0,function,170,,TaiCollecDefeatCarryingAction::act,ghidra
0x00075060,function,187,,TaiCollecPutAction::act,ghidra
0x00075120,function,242,,TaiCollecPuttingPelletAction::start,ghidra
0x00075220,function,68,,TaiCollecPuttingPelletAction::finish,ghidra
0x00075270,function,188,,TaiCollecPuttingPelletAction::act,ghidra
0x00075330,function,72,,TaiCollecCarryingToNestAction::start,ghidra
0x00075380,function,642,,TaiCollecCarryingToNestAction::act,ghidra
0x00075610,function,139,,TaiCollecCarryingToNestAction::makePositionRoute,ghidra
0x000756a0,function,279,,TaiCollecRouteImpassableAction::act,ghidra
0x000757c0,function,71,,TaiCollecRoundCarryAction::start,ghidra
0x00075810,function,166,,TaiCollecRoundCarryAction::act,ghidra
0x000758c0,function,123,,TaiCollecPelletStartContainerizedAction::act,ghidra
0x00075940,function,107,,TaiCollecPelletFinishContainerizedAction::act,ghidra
0x000759b0,function,119,,TaiCollecDeadFallingAction::act,ghidra
0x00075a30,function,92,,TaiCollecFallingAction::act,ghidra
0x00075a90,function,125,,TaiCollecGetOutAction::act,ghidra
0x00075b10,function,88,,TaiCollecLegEffectAction::TaiCollecLegEffectAction,ghidra
0x00075b70,function,136,,FUN_10075b70,ghidra
0x00075c00,function,139,,TaiHollecParameters::TaiHollecParameters,ghidra
0x00075c90,function,305,,TaiHollecStrategy::TaiHollecStrategy,ghidra
0x00075dd0,function,72,,FUN_10075dd0,ghidra
0x00075e20,function,180,,FUN_10075e20,ghidra
0x00075ee0,function,77,,TekiCreaturePointerCondition::TekiCreaturePointerCondition,ghidra
0x00075f30,function,77,,TekiVisibleCondition::TekiVisibleCondition,ghidra
0x00075f80,function,77,,TekiVisibleHeightCondition::TekiVisibleHeightCondition,ghidra
0x00075fd0,function,57,,zen_particleGenerator::visible,ghidra
0x00076010,function,57,,zen_particleGenerator::invisible,ghidra
0x00076050,function,98,,Pellet::isUfoParts,ghidra
0x000760c0,function,44,,BTeki::getDrive,ghidra
0x000760f0,function,66,,BTeki::clearCreaturePointer,ghidra
0x00076140,function,90,,TaiDependenceAction::TaiDependenceAction,ghidra
0x000761a0,function,106,,FUN_100761a0,ghidra
0x00076210,function,108,,FUN_10076210,ghidra
0x00076280,function,127,,FUN_10076280,ghidra
0x00076300,function,127,,FUN_10076300,ghidra
0x00076380,function,79,,TaiPlaySoundAction::TaiPlaySoundAction,ghidra
0x000763d0,function,68,,TaiMoveNestPositionAction::TaiMoveNestPositionAction,ghidra
0x00076420,function,83,,TaiRandomWanderingRouteAction::TaiRandomWanderingRouteAction,ghidra
0x00076480,function,79,,TaiRotatingAction::TaiRotatingAction,ghidra
0x000764d0,function,79,,TaiHeadOnCollisionAvoidanceAction::TaiHeadOnCollisionAvoidanceAction,ghidra
0x00076520,function,86,,TekiCollecTargetPelletCondition::TekiCollecTargetPelletCondition,ghidra
0x00076580,function,99,,TaiCollecImpassableAction::TaiCollecImpassableAction,ghidra
0x000765f0,function,72,,TaiCollecLetGoOfPelletAction::TaiCollecLetGoOfPelletAction,ghidra
0x00076640,function,72,,TaiCollecTargetPelletAction::TaiCollecTargetPelletAction,ghidra
0x00076690,function,72,,TaiCollecVisibleHeightPelletLostAction::TaiCollecVisibleHeightPelletLostAction,ghidra
0x000766e0,function,80,,TaiCollecVisibleHeightPelletLostTimerAction::TaiCollecVisibleHeightPelletLostTimerAction,ghidra
0x00076730,function,72,,TaiCollecPelletLostAction::TaiCollecPelletLostAction,ghidra
0x00076780,function,72,,TaiCollecPelletDisappearedAction::TaiCollecPelletDisappearedAction,ghidra
0x000767d0,function,72,,TaiCollecPelletStartContainerizedAction::TaiCollecPelletStartContainerizedAction,ghidra
0x00076820,function,72,,TaiCollecPelletFinishContainerizedAction::TaiCollecPelletFinishContainerizedAction,ghidra
0x00076870,function,72,,TaiCollecHoldPelletAction::TaiCollecHoldPelletAction,ghidra
0x000768c0,function,68,,TaiCollecCatchingAction::TaiCollecCatchingAction,ghidra
0x00076910,function,72,,TaiCollecCarryingAction::TaiCollecCarryingAction,ghidra
0x00076960,function,68,,TaiCollecBeingDraggedAction::TaiCollecBeingDraggedAction,ghidra
0x000769b0,function,72,,TaiCollecWinCarryingAction::TaiCollecWinCarryingAction,ghidra
0x00076a00,function,72,,TaiCollecDefeatCarryingAction::TaiCollecDefeatCarryingAction,ghidra
0x00076a50,function,72,,TaiCollecPutAction::TaiCollecPutAction,ghidra
0x00076aa0,function,72,,TaiCollecPuttingPelletAction::TaiCollecPuttingPelletAction,ghidra
0x00076af0,function,85,,TaiCollecCarryingToNestAction::TaiCollecCarryingToNestAction,ghidra
0x00076b50,function,68,,TaiCollecRoundCarryAction::TaiCollecRoundCarryAction,ghidra
0x00076ba0,function,72,,TaiCollecRouteImpassableAction::TaiCollecRouteImpassableAction,ghidra
0x00076bf0,function,72,,TaiCollecDeadFallingAction::TaiCollecDeadFallingAction,ghidra
0x00076c40,function,72,,TaiCollecFallingAction::TaiCollecFallingAction,ghidra
0x00076c90,function,68,,TaiCollecGetOutAction::TaiCollecGetOutAction,ghidra
0x00076ce0,function,81,,InteractKill::InteractKill,ghidra
0x00076d40,function,201,,TaiNapkidSoundTable::TaiNapkidSoundTable,ghidra
0x00076e10,function,1588,,TaiNapkidParameters::TaiNapkidParameters,ghidra
0x00077450,function,16936,,TaiNapkidStrategy::TaiNapkidStrategy,ghidra
0x0007b680,function,150,,TaiNapkidStrategy::start,ghidra
0x0007b720,function,148,,TaiNapkidStrategy::draw,ghidra
0x0007b7c0,function,495,,TaiNapkidStrategy::drawDebugInfo,ghidra
0x0007b9b0,function,180,,TekiNapkidTargetPikiCondition::satisfy,ghidra
0x0007ba70,function,168,,TekiNapkidShortRangeCondition::satisfy,ghidra
0x0007bb20,function,96,,FUN_1007bb20,ghidra
0x0007bb80,function,92,,TaiNapkidWanderingRouteAction::start,ghidra
0x0007bbe0,function,268,,TaiNapkidWanderingRouteAction::act,ghidra
0x0007bcf0,function,227,,tainapkid_Print,ghidra
0x0007bde0,function,310,,TaiNapkidWanderingRouteAction::makeTargetPosition,ghidra
0x0007bf20,function,125,,TaiNapkidTargetPikiAction::act,ghidra
0x0007bfa0,function,198,,TaiNapkidPikiLostAction::act,ghidra
0x0007c070,function,84,,FUN_1007c070,ghidra
0x0007c0d0,function,188,,TaiNapkidShortRangeAction::act,ghidra
0x0007c190,function,84,,FUN_1007c190,ghidra
0x0007c1f0,function,103,,TaiNapkidStraightFlyingAction::start,ghidra
0x0007c260,function,147,,TaiNapkidStraightFlyingAction::act,ghidra
0x0007c300,function,639,,TaiNapkidCirclingAction::start,ghidra
0x0007c580,function,74,,TaiNapkidCirclingAction::finish,ghidra
0x0007c5d0,function,326,,TaiNapkidCirclingAction::act,ghidra
0x0007c720,function,113,,FUN_1007c720,ghidra
0x0007c7a0,function,85,,FUN_1007c7a0,ghidra
0x0007c800,function,164,,TaiNapkidApproachPikiAction::act,ghidra
0x0007c8b0,function,535,,TaiNapkidCatchingAction::act,ghidra
0x0007cad0,function,313,,TaiNapkidCatchDescendingAction::start,ghidra
0x0007cc10,function,579,,TaiNapkidCatchTracingAction::act,ghidra
0x0007ce60,function,301,,TaiNapkidCatchFlyingAction::start,ghidra
0x0007cf90,function,304,,TaiNapkidCatchAscendingAction::start,ghidra
0x0007d0c0,function,397,,TaiNapkidTakingOffAscendingAction::start,ghidra
0x0007d250,function,305,,TaiNapkidRisingAscendingAction::start,ghidra
0x0007d390,function,386,,TaiNapkidThrowingPikiAction::act,ghidra
0x0007d520,function,198,,TaiNapkidFlickAction::act,ghidra
0x0007d5f0,function,421,,TaiNapkidFallingAction::start,ghidra
0x0007d7a0,function,40,,TaiNapkidFallingAction::act,ghidra
0x0007d7d0,function,78,,TaiNapkidShockFallingAction::start,ghidra
0x0007d820,function,240,,TaiNapkidFallingWaterEffectAction::start,ghidra
0x0007d910,function,105,,FUN_1007d910,ghidra
0x0007d980,function,42,,PaniAnimator::getCurrentMotionIndex,ghidra
0x0007d9b0,function,53,,Creature::isStickTo,ghidra
0x0007d9f0,function,64,,Creature::isStickToMouth,ghidra
0x0007da30,function,42,,Stickers::getNumStickers,ghidra
0x0007da60,function,68,,BTeki::inputDirectionVector,ghidra
0x0007dab0,function,42,,BTeki::getVelocity,ghidra
0x0007dae0,function,81,,TaiNotAction::TaiNotAction,ghidra
0x0007db40,function,77,,FUN_1007db40,ghidra
0x0007db90,function,78,,FUN_1007db90,ghidra
0x0007dbe0,function,88,,FUN_1007dbe0,ghidra
0x0007dc40,function,76,,FUN_1007dc40,ghidra
0x0007dc90,function,72,,FUN_1007dc90,ghidra
0x0007dce0,function,72,,FUN_1007dce0,ghidra
0x0007dd30,function,68,,FUN_1007dd30,ghidra
0x0007dd80,function,68,,FUN_1007dd80,ghidra
0x0007ddd0,function,68,,FUN_1007ddd0,ghidra
0x0007de20,function,68,,FUN_1007de20,ghidra
0x0007de70,function,79,,FUN_1007de70,ghidra
0x0007dec0,function,68,,FUN_1007dec0,ghidra
0x0007df10,function,81,,FUN_1007df10,ghidra
0x0007df70,function,81,,FUN_1007df70,ghidra
0x0007dfd0,function,81,,FUN_1007dfd0,ghidra
0x0007e030,function,79,,TaiStopGenParticleGeneratorAction::TaiStopGenParticleGeneratorAction,ghidra
0x0007e080,function,77,,FUN_1007e080,ghidra
0x0007e0d0,function,77,,FUN_1007e0d0,ghidra
0x0007e120,function,83,,FUN_1007e120,ghidra
0x0007e180,function,72,,FUN_1007e180,ghidra
0x0007e1d0,function,72,,FUN_1007e1d0,ghidra
0x0007e220,function,72,,FUN_1007e220,ghidra
0x0007e270,function,81,,FUN_1007e270,ghidra
