rva,kind,size,name_mangled,name,source
0x00001005,thunk,5,,sub_10001005,ida
0x0000100a,thunk,5,,sub_1000100A,ida
0x0000100f,thunk,5,??4ControllerMgr@@QAEAAV0@ABV0@@Z,ControllerMgr::operator=(ControllerMgr const &),ida
0x00001014,thunk,5,?writeString@Stream@@UAEXAAVString@@@Z,Stream::writeString(String &),ida
0x00001019,thunk,5,?writeType@AnimData@@UAEXAAVRandomAccessStream@@@Z,AnimData::writeType(RandomAccessStream &),ida
0x0000101e,thunk,5,??4Vector2i@@QAEAAV0@ABV0@@Z,Vector2i::operator=(Vector2i const &),ida
0x00001023,thunk,5,??0MatPoly@Joint@@QAE@XZ,Joint::MatPoly::MatPoly(void),ida
0x00001028,thunk,5,??4Matrix4f@@QAEAAV0@ABV0@@Z,Matrix4f::operator=(Matrix4f const &),ida
0x0000102d,thunk,5,?parse@AnimDca@@QAEXPAVCmdStream@@@Z,AnimDca::parse(CmdStream *),ida
0x00001032,thunk,5,?set@Quat@@QAEXMMMM@Z,"Quat::set(float,float,float,float)",ida
0x00001037,thunk,5,?read@BufferedInputStream@@UAEXPAXH@Z,"BufferedInputStream::read(void *,int)",ida
0x0000103c,thunk,5,?initLightmap@LightCamera@@QAEXHH@Z,"LightCamera::initLightmap(int,int)",ida
0x00001041,thunk,5,??0GfxInfo@@QAE@XZ,GfxInfo::GfxInfo(void),ida
0x00001046,thunk,5,??4Module@@QAEAAV0@ABV0@@Z,Module::operator=(Module const &),ida
0x0000104b,thunk,5,?SetElement@Matrix3f@@QAEAAV1@HHM@Z,"Matrix3f::SetElement(int,int,float)",ida
0x00001050,thunk,5,??4BaseCollTriInfo@@QAEAAV0@ABV0@@Z,BaseCollTriInfo::operator=(BaseCollTriInfo const &),ida
0x00001055,thunk,5,,sub_10001055,ida
0x0000105a,thunk,5,?flushLFlares@StdSystem@@QAEXAAVGraphics@@@Z,StdSystem::flushLFlares(Graphics &),ida
0x0000105f,thunk,5,?rotate@Matrix4f@@QAEXAAVVector3f@@@Z,Matrix4f::rotate(Vector3f &),ida
0x00001064,thunk,5,??4CacheTexture@@QAEAAV0@ABV0@@Z,CacheTexture::operator=(CacheTexture const &),ida
0x00001069,thunk,5,??0AnimData@@QAE@ABV0@@Z,AnimData::AnimData(AnimData const &),ida
0x0000106e,thunk,5,?draw@Timers@@QAEXAAVGraphics@@PAVFont@@@Z,"Timers::draw(Graphics &,Font *)",ida
0x00001073,thunk,5,??4AnimContext@@QAEAAV0@ABV0@@Z,AnimContext::operator=(AnimContext const &),ida
0x00001078,thunk,5,?remove@CacheInfo@@QAEXXZ,CacheInfo::remove(void),ida
0x0000107d,thunk,5,?getFree@AyuStack@@QAEHXZ,AyuStack::getFree(void),ida
0x00001082,thunk,5,?nextChar@CmdStream@@QAEDXZ,CmdStream::nextChar(void),ida
0x00001087,thunk,5,?recOverrideAnim@Joint@@QAEXPAVAnimContext@@@Z,Joint::recOverrideAnim(AnimContext *),ida
0x0000108c,thunk,5,??4String@@QAEAAV0@ABV0@@Z,String::operator=(String const &),ida
0x00001091,thunk,5,??1SplitBar@@QAE@XZ,SplitBar::~SplitBar(void),ida
0x00001096,thunk,5,?write@Texture@@QAEXPAVStream@@@Z,Texture::write(Stream *),ida
0x0000109b,thunk,5,?calcBoxLighting@Graphics@@QAEHAAVBoundBox@@@Z,Graphics::calcBoxLighting(BoundBox &),ida
0x000010a0,thunk,5,??0Vector3f@@QAE@ABM00@Z,"Vector3f::Vector3f(float const &,float const &,float const &)",ida
0x000010a5,thunk,5,,sub_100010A5,ida
0x000010aa,thunk,5,?entryHandler@ComboBox@@UAEXPAD@Z,ComboBox::entryHandler(char *),ida
0x000010af,thunk,5,?makeBallRotate@Matrix4f@@QAEXAAVVector3f@@@Z,Matrix4f::makeBallRotate(Vector3f &),ida
0x000010b4,thunk,5,?readInt@Stream@@UAEHXZ,Stream::readInt(void),ida
0x000010b9,thunk,5,?set@Vector2f@@QAEXMM@Z,"Vector2f::set(float,float)",ida
0x000010be,thunk,5,??0BufferedStream@@QAE@ABV0@@Z,BufferedStream::BufferedStream(BufferedStream const &),ida
0x000010c3,thunk,5,?animate@PVWPolygonColourInfo@@QAEXPAMAAVColour@@@Z,"PVWPolygonColourInfo::animate(float *,Colour &)",ida
0x000010c8,thunk,5,?ageDel@LightGroup@@QAEXAAVAgeServer@@@Z,LightGroup::ageDel(AgeServer &),ida
0x000010cd,thunk,5,?read@DataChunk@@QAEXAAVRandomAccessStream@@@Z,DataChunk::read(RandomAccessStream &),ida
0x000010d2,thunk,5,?recFindNode@NodeMgr@@QAEXPAVCoreNode@@PAD@Z,"NodeMgr::recFindNode(CoreNode *,char *)",ida
0x000010d7,thunk,5,??0TexCacheInfo@@QAE@XZ,TexCacheInfo::TexCacheInfo(void),ida
0x000010dc,thunk,5,?getFrameCount@System@@QAE_HXZ,System::getFrameCount(void),ida
0x000010e1,thunk,5,??0PVWTextureInfo@@QAE@ABV0@@Z,PVWTextureInfo::PVWTextureInfo(PVWTextureInfo const &),ida
0x000010e6,thunk,5,?isSame@PVWTevInfo@@QAE_NAAV1@@Z,PVWTevInfo::isSame(PVWTevInfo &),ida
0x000010eb,thunk,5,?write@PVWLightingInfo@@QAEXAAVRandomAccessStream@@@Z,PVWLightingInfo::write(RandomAccessStream &),ida
0x000010f5,thunk,5,??0BufferedInputStream@@QAE@PAVStream@@PA_EH@Z,"BufferedInputStream::BufferedInputStream(Stream *,unsigned __int8 *,int)",ida
0x000010fa,thunk,5,??0BinobjInfo@@QAE@XZ,BinobjInfo::BinobjInfo(void),ida
0x000010ff,thunk,5,,sub_100010FF,ida
0x00001104,thunk,5,?read@AnimDca@@UAEXAAVRandomAccessStream@@@Z,AnimDca::read(RandomAccessStream &),ida
0x00001109,thunk,5,?write@TexImg@@UAEXAAVRandomAccessStream@@@Z,TexImg::write(RandomAccessStream &),ida
0x0000110e,thunk,5,,sub_1000110E,ida
0x00001113,thunk,5,?setID@ID32@@QAEX_I@Z,ID32::setID(unsigned __int32),ida
0x00001118,thunk,5,??4TextureCacher@@QAEAAV0@ABV0@@Z,TextureCacher::operator=(TextureCacher const &),ida
0x0000111d,thunk,5,?optimize@BaseShape@@UAEXXZ,BaseShape::optimize(void),ida
0x00001122,thunk,5,?getPending@RandomAccessStream@@UAEHXZ,RandomAccessStream::getPending(void),ida
0x00001127,thunk,5,?prepareTriList@DispList@@QAEXPAVTriStripifier@@@Z,DispList::prepareTriList(TriStripifier *),ida
0x0000112c,thunk,5,?compileMaterial@Graphics@@UAE_IPAVMaterial@@@Z,Graphics::compileMaterial(Material *),ida
0x00001131,thunk,5,?isConnected@AtxRouter@@UAE_NXZ,AtxRouter::isConnected(void),ida
0x00001136,thunk,5,,j_absF,ida
0x0000113b,thunk,5,?read@BufferedStream@@UAEXPAXH@Z,"BufferedStream::read(void *,int)",ida
0x00001140,thunk,5,?createWindow@ToolWindow@@UAEXPAD0PAUHMENU__@@@Z,"ToolWindow::createWindow(char *,char *,HMENU__ *)",ida
0x00001145,thunk,5,?resetBound@BoundBox@@QAEXXZ,BoundBox::resetBound(void),ida
0x0000114a,thunk,5,?isSame@PVWTevColReg@@QAE_NAAV1@@Z,PVWTevColReg::isSame(PVWTevColReg &),ida
0x0000114f,thunk,5,?update@ControllerMgr@@QAEXXZ,ControllerMgr::update(void),ida
0x00001154,thunk,5,?ageDelCollInfo@ObjCollInfo@@QAEXAAVAgeServer@@@Z,ObjCollInfo::ageDelCollInfo(AgeServer &),ida
0x00001159,thunk,5,?loadAnimation@BaseShape@@QAEPAVAnimData@@PAD_N@Z,"BaseShape::loadAnimation(char *,bool)",ida
0x0000115e,thunk,5,?init@Node@@QAEXPAD@Z,Node::init(char *),ida
0x00001168,thunk,5,??8ID32@@QAE_N_I@Z,ID32::operator==(unsigned __int32),ida
0x0000116d,thunk,5,??4Mesh@@QAEAAV0@ABV0@@Z,Mesh::operator=(Mesh const &),ida
0x00001172,thunk,5,?Origin@KTri@@QAEAAVVector3f@@XZ,KTri::Origin(void),ida
0x00001177,thunk,5,?setMatHandler@Graphics@@UAEXPAVMaterialHandler@@@Z,Graphics::setMatHandler(MaterialHandler *),ida
0x0000117c,thunk,5,??4SoftImageScalingSystem@@QAEAAV0@ABV0@@Z,SoftImageScalingSystem::operator=(SoftImageScalingSystem const &),ida
0x00001181,thunk,5,??0AnimContext@@QAE@XZ,AnimContext::AnimContext(void),ida
0x00001186,thunk,5,,sub_10001186,ida
0x0000118b,thunk,5,?GetElement@Matrix3f@@QBEMHH@Z,"Matrix3f::GetElement(int,int)",ida
0x00001190,thunk,5,??0ANode@@QAE@ABV0@@Z,ANode::ANode(ANode const &),ida
0x00001195,thunk,5,?detach@MatobjInfo@@UAEXXZ,MatobjInfo::detach(void),ida
0x0000119a,thunk,5,?flushCachedShapes@Graphics@@QAEXXZ,Graphics::flushCachedShapes(void),ida
0x0000119f,thunk,5,?write@RamStream@@UAEXPAXH@Z,"RamStream::write(void *,int)",ida
0x000011a4,thunk,5,,operatorNewBracket,ida
0x000011a9,thunk,5,?togFlag@Node@@QAEXH@Z,Node::togFlag(int),ida
0x000011ae,thunk,5,?transposeTo@Matrix4f@@QAEXAAV1@@Z,Matrix4f::transposeTo(Matrix4f &),ida
0x000011b3,thunk,5,?showInfo@ObjCollInfo@@QAEXAAVGraphics@@AAVMatrix4f@@@Z,"ObjCollInfo::showInfo(Graphics &,Matrix4f &)",ida
0x000011b8,thunk,5,??0SceneData@@QAE@ABV0@@Z,SceneData::SceneData(SceneData const &),ida
0x000011bd,thunk,5,?closeAll@AtxRouter@@UAEXXZ,AtxRouter::closeAll(void),ida
0x000011c2,thunk,5,?roundAng@@YAMM@Z,roundAng(float),ida
0x000011c7,thunk,5,??4AnimPalette@@QAEAAV0@ABV0@@Z,AnimPalette::operator=(AnimPalette const &),ida
0x000011cc,thunk,5,?read@PVWPeInfo@@QAEXAAVRandomAccessStream@@@Z,PVWPeInfo::read(RandomAccessStream &),ida
0x000011d1,thunk,5,?calcLighting@Graphics@@QAEHM@Z,Graphics::calcLighting(float),ida
0x000011d6,thunk,5,??0Quat@@QAE@ABV0@@Z,Quat::Quat(Quat const &),ida
0x000011db,thunk,5,?writeType@AnimDck@@UAEXAAVRandomAccessStream@@@Z,AnimDck::writeType(RandomAccessStream &),ida
0x000011e5,thunk,5,??1ComboBox@@QAE@XZ,ComboBox::~ComboBox(void),ida
0x000011ea,thunk,5,??4Colour@@QAEAAV0@ABV0@@Z,Colour::operator=(Colour const &),ida
0x000011ef,thunk,5,,sub_100011EF,ida
0x000011f4,thunk,5,??0CachedShape@@QAE@XZ,CachedShape::CachedShape(void),ida
0x000011f9,thunk,5,?write@Vector3f@@QAEXAAVStream@@@Z,Vector3f::write(Stream &),ida
0x000011fe,thunk,5,?genAge@System@@QAEXAAVAgeServer@@@Z,System::genAge(AgeServer &),ida
0x00001203,thunk,5,??0Vector3f@@QAE@ABV0@@Z,Vector3f::Vector3f(Vector3f const &),ida
0x00001208,thunk,5,,sub_10001208,ida
0x0000120d,thunk,5,?identity@Matrix3f@@QAEXXZ,Matrix3f::identity(void),ida
0x00001212,thunk,5,?lerpTo@Vector3f@@QAEXAAV1@M0@Z,"Vector3f::lerpTo(Vector3f &,float,Vector3f &)",ida
0x00001217,thunk,5,??4AyuStack@@QAEAAV0@ABV0@@Z,AyuStack::operator=(AyuStack const &),ida
0x0000121c,thunk,5,,sub_1000121C,ida
0x00001221,thunk,5,,sub_10001221,ida
0x00001226,thunk,5,?read@Colour@@QAEXAAVStream@@@Z,Colour::read(Stream &),ida
0x0000122b,thunk,5,,j_std::sqrtf,ida
0x00001230,thunk,5,?trackMouse@HorzSplitBar@@UAEXHHH@Z,"HorzSplitBar::trackMouse(int,int,int)",ida
0x00001235,thunk,5,??0GfxobjInfo@@QAE@XZ,GfxobjInfo::GfxobjInfo(void),ida
0x0000123a,thunk,5,,sub_1000123A,ida
0x0000123f,thunk,5,?genAge@LightGroup@@UAEXAAVAgeServer@@@Z,LightGroup::genAge(AgeServer &),ida
0x00001244,thunk,5,?updateContext@ShapeDynMaterials@@QAEXXZ,ShapeDynMaterials::updateContext(void),ida
0x00001249,thunk,5,?setActive@StdSystem@@QAEX_N@Z,StdSystem::setActive(bool),ida
0x0000124e,thunk,5,?normalise@Quat@@QAEXXZ,Quat::normalise(void),ida
0x00001253,thunk,5,,sub_10001253,ida
0x00001258,thunk,5,,sub_10001258,ida
0x0000125d,thunk,5,?open@BufferedInputStream@@QAEXPAVStream@@@Z,BufferedInputStream::open(Stream *),ida
0x00001262,thunk,5,?read@TexImg@@UAEXAAVRandomAccessStream@@@Z,TexImg::read(RandomAccessStream &),ida
0x00001267,thunk,5,?loadini@ObjCollInfo@@QAEXPAVCmdStream@@@Z,ObjCollInfo::loadini(CmdStream *),ida
0x0000126c,thunk,5,?close@WSocket@@QAEXXZ,WSocket::close(void),ida
0x00001271,thunk,5,,sub_10001271,ida
0x00001276,thunk,5,?write@BaseRoomInfo@@QAEXAAVRandomAccessStream@@@Z,BaseRoomInfo::write(RandomAccessStream &),ida
0x0000127b,thunk,5,?push@AyuStack@@QAEPAXH@Z,AyuStack::push(int),ida
0x00001280,thunk,5,,sub_10001280,ida
0x00001285,thunk,5,?getPosition@SRTNode@@QAEAAVVector3f@@XZ,SRTNode::getPosition(void),ida
0x0000128a,thunk,5,?setType@Node@@QAEXH@Z,Node::setType(int),ida
0x0000128f,thunk,5,?read@Stream@@UAEXPAXH@Z,"Stream::read(void *,int)",ida
0x00001294,thunk,5,?setColour@Material@@QAEXAAVColour@@@Z,Material::setColour(Colour &),ida
0x00001299,thunk,5,??0AppWindow@@QAE@ABV0@@Z,AppWindow::AppWindow(AppWindow const &),ida
0x0000129e,thunk,5,?getPosition@RandomAccessStream@@UAEHXZ,RandomAccessStream::getPosition(void),ida
0x000012a3,thunk,5,?update@Controller@@UAEXXZ,Controller::update(void),ida
0x000012a8,thunk,5,?stringDup@StdSystem@@SAPADPAD@Z,StdSystem::stringDup(char *),ida
0x000012ad,thunk,5,?read@PVWCombiner@@QAEXAAVRandomAccessStream@@@Z,PVWCombiner::read(RandomAccessStream &),ida
0x000012b2,thunk,5,?getAgeNodeType@ANode@@UAEHXZ,ANode::getAgeNodeType(void),ida
0x000012b7,thunk,5,?setLightDistAttn@Light@@QAEXMMH@Z,"Light::setLightDistAttn(float,float,int)",ida
0x000012bc,thunk,5,?translate@Matrix4f@@QAEXMMM@Z,"Matrix4f::translate(float,float,float)",ida
0x000012c1,thunk,5,?flushWrite@WSocket@@QAEXXZ,WSocket::flushWrite(void),ida
0x000012c6,thunk,5,??4AnimFrameCacher@@QAEAAV0@ABV0@@Z,AnimFrameCacher::operator=(AnimFrameCacher const &),ida
0x000012cb,thunk,5,?getColour@Material@@QAEXAAVColour@@@Z,Material::getColour(Colour &),ida
0x000012d0,thunk,5,??0AnmobjInfo@@QAE@ABV0@@Z,AnmobjInfo::AnmobjInfo(AnmobjInfo const &),ida
0x000012d5,thunk,5,?setTranslation@Matrix4f@@QAEXAAVVector3f@@@Z,Matrix4f::setTranslation(Vector3f &),ida
0x000012da,thunk,5,??0BufferedInputStream@@QAE@XZ,BufferedInputStream::BufferedInputStream(void),ida
0x000012df,thunk,5,?getPending@RamStream@@UAEHXZ,RamStream::getPending(void),ida
0x000012e4,thunk,5,?pointInside@RectArea@@QAE_NHH@Z,"RectArea::pointInside(int,int)",ida
0x000012e9,thunk,5,??0RenderWindow@@QAE@ABV0@@Z,RenderWindow::RenderWindow(RenderWindow const &),ida
0x000012ee,thunk,5,??1OptionBox@@QAE@XZ,OptionBox::~OptionBox(void),ida
0x000012f3,thunk,5,?drawCylinder@Graphics@@QAEXAAVVector3f@@0MAAVMatrix4f@@@Z,"Graphics::drawCylinder(Vector3f &,Vector3f &,float,Matrix4f &)",ida
0x000012f8,thunk,5,,sub_100012F8,ida
0x000012fd,thunk,5,?newFrame@Timers@@QAEXXZ,Timers::newFrame(void),ida
0x00001302,thunk,5,??4Controller@@QAEAAV0@ABV0@@Z,Controller::operator=(Controller const &),ida
0x00001307,thunk,5,??4KTri@@QAEAAV0@ABV0@@Z,KTri::operator=(KTri const &),ida
0x0000130c,thunk,5,??4Vector2f@@QAEAAV0@ABV0@@Z,Vector2f::operator=(Vector2f const &),ida
0x00001311,thunk,5,??4PVWKeyInfoF32@@QAEAAV0@ABV0@@Z,PVWKeyInfoF32::operator=(PVWKeyInfoF32 const &),ida
0x00001316,thunk,5,?endOfCmds@CmdStream@@QAE_NXZ,CmdStream::endOfCmds(void),ida
0x0000131b,thunk,5,??0ClassicScalingSystem@@QAE@ABV0@@Z,ClassicScalingSystem::ClassicScalingSystem(ClassicScalingSystem const &),ida
0x00001320,thunk,5,?drawSphere@Graphics@@QAEXAAVVector3f@@MAAVMatrix4f@@@Z,"Graphics::drawSphere(Vector3f &,float,Matrix4f &)",ida
0x00001325,thunk,5,?genAgeNode@ANode@@UAEXAAVAgeServer@@@Z,ANode::genAgeNode(AgeServer &),ida
0x0000132a,thunk,5,?write@PVWKeyInfoF32@@QAEXAAVRandomAccessStream@@@Z,PVWKeyInfoF32::write(RandomAccessStream &),ida
0x0000132f,thunk,5,?draw@BoundBox@@QAEXAAVGraphics@@@Z,BoundBox::draw(Graphics &),ida
0x00001334,thunk,5,??0AnimCacheInfo@@QAE@XZ,AnimCacheInfo::AnimCacheInfo(void),ida
0x00001339,thunk,5,?init@String@@QAEXPADH@Z,"String::init(char *,int)",ida
0x0000133e,thunk,5,??0AtxRouter@@QAE@ABV0@@Z,AtxRouter::AtxRouter(AtxRouter const &),ida
0x00001343,thunk,5,,sub_10001343,ida
0x00001348,thunk,5,??0AnimFrameCacher@@QAE@H@Z,AnimFrameCacher::AnimFrameCacher(int),ida
0x0000134d,thunk,5,?drawobjcolls@BaseShape@@QAEXAAVGraphics@@AAVCamera@@@Z,"BaseShape::drawobjcolls(Graphics &,Camera &)",ida
0x00001352,thunk,5,?findAnyAnimation@StdSystem@@QAEPAVAnimData@@PAD@Z,StdSystem::findAnyAnimation(char *),ida
0x00001357,thunk,5,?update@CullFrustum@@QAEXMMMM@Z,"CullFrustum::update(float,float,float,float)",ida
0x0000135c,thunk,5,?addData@DataChunk@@QAEXM@Z,DataChunk::addData(float),ida
0x00001361,thunk,5,?getRand@StdSystem@@QAEMM@Z,StdSystem::getRand(float),ida
0x00001366,thunk,5,?read@BaseRoomInfo@@QAEXAAVRandomAccessStream@@@Z,BaseRoomInfo::read(RandomAccessStream &),ida
0x0000136b,thunk,5,,sub_1000136B,ida
0x00001370,thunk,5,,sub_10001370,ida
0x00001375,thunk,5,??0LFInfo@@QAE@XZ,LFInfo::LFInfo(void),ida
0x0000137a,thunk,5,,sub_1000137A,ida
0x0000137f,thunk,5,?ageDel@LightFlare@@QAEXAAVAgeServer@@@Z,LightFlare::ageDel(AgeServer &),ida
0x00001384,thunk,5,?attach@Texture@@UAEXXZ,Texture::attach(void),ida
0x00001389,thunk,5,??0LightDataInfo@@QAE@XZ,LightDataInfo::LightDataInfo(void),ida
0x0000138e,thunk,5,,sub_1000138E,ida
0x00001393,thunk,5,?read@BoundBox@@QAEXAAVRandomAccessStream@@@Z,BoundBox::read(RandomAccessStream &),ida
0x00001398,thunk,5,?setPosition@RandomAccessStream@@UAEXH@Z,RandomAccessStream::setPosition(int),ida
0x0000139d,thunk,5,?genAge@RoutePoint@@UAEXAAVAgeServer@@@Z,RoutePoint::genAge(AgeServer &),ida
0x000013a2,thunk,5,?getOpenFilename@@YAPADPAUHWND__@@PAD@Z,"getOpenFilename(HWND__ *,char *)",ida
0x000013a7,thunk,5,,sub_100013A7,ida
0x000013ac,thunk,5,?getFlag@Node@@QAE_NH@Z,Node::getFlag(int),ida
0x000013b1,thunk,5,,sub_100013B1,ida
0x000013b6,thunk,5,?attach@Material@@UAEXXZ,Material::attach(void),ida
0x000013bb,thunk,5,,sub_100013BB,ida
0x000013c0,thunk,5,?softReset@BaseApp@@UAEXXZ,BaseApp::softReset(void),ida
0x000013c5,thunk,5,?applyVelocity@DynCollObject@@UAEXAAVPlane@@AAVVector3f@@1@Z,"DynCollObject::applyVelocity(Plane &,Vector3f &,Vector3f &)",ida
0x000013ca,thunk,5,??4LightFlare@@QAEAAV0@ABV0@@Z,LightFlare::operator=(LightFlare const &),ida
0x000013cf,thunk,5,?write@CoreNode@@UAEXAAVRandomAccessStream@@@Z,CoreNode::write(RandomAccessStream &),ida
0x000013d4,thunk,5,?invalidateObjs@StdSystem@@QAEX_I0@Z,"StdSystem::invalidateObjs(unsigned __int32,unsigned __int32)",ida
0x000013d9,thunk,5,?addOption@ComboBox@@QAEXPAD_N@Z,"ComboBox::addOption(char *,bool)",ida
0x000013de,thunk,5,,sub_100013DE,ida
0x000013e3,thunk,5,??0DispList@@QAE@H@Z,DispList::DispList(int),ida
0x000013e8,thunk,5,??4PVWTevColReg@@QAEAAV0@ABV0@@Z,PVWTevColReg::operator=(PVWTevColReg const &),ida
0x000013ed,thunk,5,?setPosition@BufferedStream@@UAEXH@Z,BufferedStream::setPosition(int),ida
0x000013f2,thunk,5,??0BoundBox@@QAE@AAVVector3f@@0@Z,"BoundBox::BoundBox(Vector3f &,Vector3f &)",ida
0x000013f7,thunk,5,?scale2@Vector3f@@QAEXMAAV1@@Z,"Vector3f::scale2(float,Vector3f &)",ida
0x000013fc,thunk,5,?rnd@BaseApp@@QAEMM@Z,BaseApp::rnd(float),ida
0x00001401,thunk,5,??0ToolWindow@@QAE@PAVUIWindow@@HHH_N@Z,"ToolWindow::ToolWindow(UIWindow *,int,int,int,bool)",ida
0x00001406,thunk,5,?initialise@BaseShape@@QAEXXZ,BaseShape::initialise(void),ida
0x0000140b,thunk,5,??4TimerInf@@QAEAAV0@ABV0@@Z,TimerInf::operator=(TimerInf const &),ida
0x00001410,thunk,5,?getFrameTime@System@@QAEMXZ,System::getFrameTime(void),ida
0x00001415,thunk,5,,sub_10001415,ida
0x0000141a,thunk,5,,j_subExtract,ida
0x0000141f,thunk,5,?read@MtxGroup@@QAEXAAVRandomAccessStream@@@Z,MtxGroup::read(RandomAccessStream &),ida
0x00001424,thunk,5,?getPending@BufferedInputStream@@UAEHXZ,BufferedInputStream::getPending(void),ida
0x00001429,thunk,5,??1HorzSplitBar@@QAE@XZ,HorzSplitBar::~HorzSplitBar(void),ida
0x0000142e,thunk,5,?setFrame@UIFrame@@QAEXAAVRectArea@@@Z,UIFrame::setFrame(RectArea &),ida
0x00001433,thunk,5,?read@TcpStream@@UAEXPAXH@Z,"TcpStream::read(void *,int)",ida
0x00001438,thunk,5,?keyDoubleClick@Controller@@QAE_N_I@Z,Controller::keyDoubleClick(unsigned __int32),ida
0x0000143d,thunk,5,??4PVWAlphaAnimInfo@@QAEAAV0@ABV0@@Z,PVWAlphaAnimInfo::operator=(PVWAlphaAnimInfo const &),ida
0x00001442,thunk,5,?InitApp@BaseApp@@UAEXPAD@Z,BaseApp::InitApp(char *),ida
0x00001447,thunk,5,?lerpTo@Colour@@QAEXAAV1@M0@Z,"Colour::lerpTo(Colour &,float,Colour &)",ida
0x0000144c,thunk,5,?render@Joint@@QAEXAAVGraphics@@@Z,Joint::render(Graphics &),ida
0x00001451,thunk,5,?NewButton@AgeServer@@QAEXPADPAV?$IDelegate1@AAVAgeServer@@@@H@Z,"AgeServer::NewButton(char *,IDelegate1<AgeServer &> *,int)",ida
0x00001456,thunk,5,?detach@AnimData@@UAEXXZ,AnimData::detach(void),ida
0x0000145b,thunk,5,,sub_1000145B,ida
0x00001460,thunk,5,??_FSRTNode@@QAEXXZ,SRTNode::`default constructor closure'(void),ida
0x00001465,thunk,5,,sub_10001465,ida
0x0000146a,thunk,5,??1ModuleMgr@@QAE@XZ,ModuleMgr::~ModuleMgr(void),ida
0x0000146f,thunk,5,?getSubStickY@Controller@@QAEMXZ,Controller::getSubStickY(void),ida
0x00001474,thunk,5,?StartBitGroup@AgeServer@@QAEXPADPA_EH@Z,"AgeServer::StartBitGroup(char *,unsigned __int8 *,int)",ida
0x00001479,thunk,5,?attach@GfxobjInfo@@UAEXXZ,GfxobjInfo::attach(void),ida
0x0000147e,thunk,5,?updateSysClock@System@@QAEXXZ,System::updateSysClock(void),ida
0x00001483,thunk,5,?buildModeList@System@@QAEXXZ,System::buildModeList(void),ida
0x00001488,thunk,5,??4PVWTextureData@@QAEAAV0@ABV0@@Z,PVWTextureData::operator=(PVWTextureData const &),ida
0x0000148d,thunk,5,?formatName@TexImg@@QAEPAD_I@Z,TexImg::formatName(unsigned __int32),ida
0x00001492,thunk,5,?getScale@SRTNode@@QAEAAVVector3f@@XZ,SRTNode::getScale(void),ida
0x00001497,thunk,5,??4RamStream@@QAEAAV0@ABV0@@Z,RamStream::operator=(RamStream const &),ida
0x0000149c,thunk,5,?flush@BufferedOutputStream@@UAEXXZ,BufferedOutputStream::flush(void),ida
0x000014a1,thunk,5,??0MemInfoNode@@QAE@ABV0@@Z,MemInfoNode::MemInfoNode(MemInfoNode const &),ida
0x000014ab,thunk,5,,sub_100014AB,ida
0x000014b0,thunk,5,??0PVWTevColReg@@QAE@XZ,PVWTevColReg::PVWTevColReg(void),ida
0x000014b5,thunk,5,??0TextureCacher@@QAE@_I@Z,TextureCacher::TextureCacher(unsigned __int32),ida
0x000014ba,thunk,5,?stringHeight@Font@@QAEHPAD@Z,Font::stringHeight(char *),ida
0x000014bf,thunk,5,?detach@TexobjInfo@@UAEXXZ,TexobjInfo::detach(void),ida
0x000014c4,thunk,5,?writeShort@Stream@@UAEXF@Z,Stream::writeShort(short),ida
0x000014c9,thunk,5,??_FNode@@QAEXXZ,Node::`default constructor closure'(void),ida
0x000014ce,thunk,5,,sub_100014CE,ida
0x000014d3,thunk,5,?refreshSection@Light@@QAEXAAVAgeServer@@@Z,Light::refreshSection(AgeServer &),ida
0x000014d8,thunk,5,?getShape@DynCollObject@@UAEPAVShape@@XZ,DynCollObject::getShape(void),ida
0x000014dd,thunk,5,?parse@AnimDck@@QAEXPAVCmdStream@@@Z,AnimDck::parse(CmdStream *),ida
0x000014e2,thunk,5,?UnLoad@ModuleMgr@@QAEXPAVModule@@@Z,ModuleMgr::UnLoad(Module *),ida
0x000014e7,thunk,5,?endLoading@StdSystem@@UAEXXZ,StdSystem::endLoading(void),ida
0x000014ec,thunk,5,?Shutdown@StdSystem@@QAEXXZ,StdSystem::Shutdown(void),ida
0x000014f1,thunk,5,,sub_100014F1,ida
0x000014f6,thunk,5,?readFrom@RandomAccessStream@@QAEXHPAXH@Z,"RandomAccessStream::readFrom(int,void *,int)",ida
0x000014fb,thunk,5,_DllMain@12,"DllMain(x,x,x)",ida
0x00001500,thunk,5,??0Colour@@QAE@XZ,Colour::Colour(void),ida
0x00001505,thunk,5,?setBoundOffset@CullFrustum@@QAEXPAVVector3f@@@Z,CullFrustum::setBoundOffset(Vector3f *),ida
0x0000150a,thunk,5,?init@String@@QAEXH@Z,String::init(int),ida
0x0000150f,thunk,5,??4MemHead@@QAEAAV0@ABV0@@Z,MemHead::operator=(MemHead const &),ida
0x00001514,thunk,5,,sub_10001514,ida
0x0000151e,thunk,5,?read@Material@@UAEXAAVRandomAccessStream@@@Z,Material::read(RandomAccessStream &),ida
0x00001523,thunk,5,??1UIWindow@@QAE@XZ,UIWindow::~UIWindow(void),ida
0x00001528,thunk,5,?blah@ClassicScalingSystem@@UAEXXZ,ClassicScalingSystem::blah(void),ida
0x0000152d,thunk,5,??0Controller@@QAE@_I@Z,Controller::Controller(unsigned __int32),ida
0x00001532,thunk,5,,sub_10001532,ida
