rva,kind,size,name_mangled,name,source
0x000479c0,function,85,,NMatrix4f::setRow,ida
0x00047a20,function,80,,NMatrix4f::inputRow,ida
0x00047a70,function,80,,NMatrix4f::inputRowF,ida
0x00047ac0,function,106,,NMatrix4f::outputRow,ida
0x00047b30,function,126,,NMatrix4f::inputRows,ida
0x00047bb0,function,76,,NMatrix4f::setCol,ida
0x00047c00,function,80,,NMatrix4f::inputCol,ida
0x00047c50,function,77,,NMatrix4f::inputColF,ida
0x00047ca0,function,98,,NMatrix4f::outputCol,ida
0x00047d10,function,126,,NMatrix4f::inputCols,ida
0x00047d90,function,70,,NMatrix4f::mul,ida
0x00047de0,function,74,,NMatrix4f::mul2,ida
0x00047e30,function,127,,NMatrix4f::scale,ida
0x00047eb0,function,164,,NMatrix4f::transpose,ida
0x00047f60,function,105,,NMatrix4f::makeIdentRow,ida
0x00047fd0,function,169,,NMatrix4f::println,ida
0x00048080,function,227,,nlibgeometry_Print,ida
0x00048170,function,112,,NOrientation::NOrientation,ida
0x000481e0,function,82,,NOrientation::NOrientationV,ida
0x00048240,function,78,,NOrientation::construct,ida
0x00048290,function,86,,NOrientation::NOrientationVV,ida
0x000482f0,function,64,,NOrientation::constructVV,ida
0x00048330,function,249,,NOrientation::normalize,ida
0x00048430,function,75,,NAxisAngle4f::NAxisAngle4fR,ida
0x00048480,function,75,,NOrientation::transform,ida
0x000484d0,function,77,,NOrientation::outputRight,ida
0x00048520,function,77,,NOrientation::outputLeft,ida
0x00048570,function,266,,NOrientation::makeUp,ida
0x00048680,function,118,,NOrientation::outputTransform,ida
0x00048700,function,110,,NOrientation::inputTransform,ida
0x00048770,function,140,,NOrientation::outputRotation,ida
0x00048800,function,91,,NOrientation::inputRotation,ida
0x00048860,function,109,,NOrientation::println,ida
0x000488d0,function,66,,NPolar3f::NPolar3f,ida
0x00048920,function,71,,NPolar3f::NPolar3fF,ida
0x00048970,function,68,,NPolar3f::constructF,ida
0x000489c0,function,63,,NPolar3f::NPolar3fR,ida
0x00048a00,function,76,,NPolar3f::constructR,ida
0x00048a50,function,63,,NPolar3f::NPolar3fV,ida
0x00048a90,function,60,,NPolar3f::constructV,ida
0x00048ad0,function,64,,NPolar3f::set,ida
0x00048b10,function,76,,NPolar3f::inputP,ida
0x00048b60,function,144,,NPolar3f::inputV,ida
0x00048bf0,function,189,,NPolar3f::output,ida
0x00048cb0,function,100,,NPolar3f::negate,ida
0x00048d20,function,141,,NPolar3f::interpolate,ida
0x00048db0,function,110,,NPolar3f::roundMeridian,ida
0x00048e20,function,110,,NPolar3f::clampMeridian,ida
0x00048e90,function,103,,NPolar3f::println,ida
0x00048f00,function,96,,NPosture2D::NPosture2D,ida
0x00048f60,function,87,,NPosture2D::NPosture2DVF,ida
0x00048fc0,function,82,,NPosture2D::construct,ida
0x00049020,function,110,,NPosture2D::outputTransform,ida
0x00049090,function,320,,NPosture2D::outputInverseTransform,ida
0x000491d0,function,89,,NPosture2D::outputAxisAngle,ida
0x00049230,function,99,,NPosture2D::readData,ida
0x000492a0,function,113,,NPosture2D::println,ida
0x00049320,function,100,,NPosture2D::write,ida
0x00049390,function,155,,NPosture3D::NPosture3D,ida
0x00049430,function,94,,NPosture3D::NPosture3DR,ida
0x00049490,function,60,,NPosture3D::constructR,ida
0x000494d0,function,98,,NPosture3D::NPosture3DVV,ida
0x00049540,function,98,,NPosture3D::constructVV,ida
0x000495b0,function,181,,NPosture3D::normalize,ida
0x00049670,function,80,,NPosture3D::outputRelative,ida
0x000496c0,function,68,,NPosture3D::outputUnitVector,ida
0x00049710,function,78,,NPosture3D::transform,ida
0x00049760,function,98,,NPosture3D::translate,ida
0x000497d0,function,94,,NPosture3D::rotate,ida
0x00049830,function,182,,NPosture3D::rotatePoint,ida
0x000498f0,function,106,,NPosture3D::interpolate,ida
0x00049960,function,208,,NPosture3D::input2D,ida
0x00049a30,function,134,,NPosture3D::output,ida
0x00049ac0,function,122,,NPosture3D::outputTransformPT,ida
0x00049b40,function,182,,NPosture3D::outputTransformT,ida
0x00049c00,function,372,,NPosture3D::outputInverseTransform,ida
0x00049d80,function,135,,NPosture3D::inputTransform,ida
0x00049e10,function,102,,NPosture3D::calcDirection,ida
0x00049e80,function,98,,NPosture3D::readData,ida
0x00049ef0,function,68,,NPosture3D::println,ida
0x00049f40,function,98,,NPosture3D::write,ida
0x00049fb0,function,72,,NSpecialMatrix::NSpecialMatrixI,ida
0x0004a000,function,47,,NSpecialMatrix::construct,ida
0x0004a030,function,84,,NLowerMatrix::NLowerMatrixFI,ida
0x0004a090,function,69,,NLowerMatrix::construct,ida
0x0004a0e0,function,130,,NLowerMatrix::solve,ida
0x0004a170,function,124,,NLowerMatrix::println,ida
0x0004a1f0,function,88,,NUpperMatrix::NUpperMatrixFFI,ida
0x0004a250,function,78,,NUpperMatrix::construct,ida
0x0004a2a0,function,173,,NUpperMatrix::solve,ida
0x0004a350,function,199,,NUpperMatrix::println,ida
0x0004a420,function,114,,LUMatrix::LUMatrix,ida
0x0004a4a0,function,138,,LUMatrix::construct,ida
0x0004a530,function,114,,LUMatrix::setDimension,ida
0x0004a5b0,function,139,,LUMatrix::solve,ida
0x0004a640,function,273,,LUMatrix::decompose,ida
0x0004a760,function,277,,LUMatrix::println,ida
0x0004a880,function,57,,NTransform3D::NTransform3D,ida
0x0004a8c0,function,71,,NTransform3D::NTransform3DM,ida
0x0004a910,function,60,,NTransform3D::construct,ida
0x0004a950,function,117,,NTransform3D::translate,ida
0x0004a9d0,function,110,,NTransform3D::rotate,ida
0x0004aa40,function,70,,NTransform3D::transform,ida
0x0004aa90,function,82,,NTransform3D::transformVV,ida
0x0004aaf0,function,189,,NTransform3D::transformNV,ida
0x0004abb0,function,72,,NTransform3D::transformNV2,ida
0x0004ac00,function,68,,NTransform3D::inputVector,ida
0x0004ac50,function,87,,NTransform3D::inputAxisAngle,ida
0x0004acb0,function,62,,NTransform3D::inputTranslation,ida
0x0004acf0,function,62,,NTransform3D::outputTranslation,ida
0x0004ad30,function,127,,NTransform3D::inputRotation,ida
0x0004adb0,function,168,,NTransform3D::outputRotation,ida
0x0004ae60,function,110,,NTransform3D::inputRotationAA,ida
0x0004aed0,function,58,,NVector::NVector,ida
0x0004af10,function,67,,NVector::NVectorfi,ida
0x0004af60,function,73,,NVector::construct,ida
0x0004afb0,function,82,,NVector::makeZero,ida
0x0004b010,function,102,,NVector::add,ida
0x0004b080,function,107,,NVector::dot,ida
0x0004b0f0,function,91,,NVector::input,ida
0x0004b150,function,120,,NVector::println,ida
0x0004b1d0,function,76,,NVector3f::printVector3f,ida
0x0004b220,function,76,,NVector3f::printlnVector3f,ida
0x0004b270,function,118,,NVector3f::NVector3f,ida
0x0004b2f0,function,81,,NVector3f::NVector3fv,ida
0x0004b350,function,84,,NVector3f::constructV,ida
0x0004b3b0,function,89,,NVector3f::NVector3fF,ida
0x0004b410,function,78,,NVector3f::construct,ida
0x0004b460,function,85,,NVector3f::NVector3fVV,ida
0x0004b4c0,function,121,,NVector3f::constructVV,ida
0x0004b540,function,163,,NVector3f::interpolate,ida
0x0004b5f0,function,136,,NVector3f::isZero,ida
0x0004b680,function,87,,NVector3f::equals,ida
0x0004b6e0,function,85,,NVector3f::isVertical,ida
0x0004b740,function,98,,NVector3f::isParallel,ida
0x0004b7b0,function,162,,NVector3f::makeUnitVector,ida
0x0004b860,function,156,,NVector3f::outputQuat,ida
0x0004b900,function,131,,NVector3f::calcAngle,ida
0x0004b990,function,74,,NVector3f::calcLargerAngle,ida
0x0004b9e0,function,103,,NVector3f::print,ida
0x0004ba50,function,103,,NVector3f::println,ida
0x0004bac0,function,81,,NVector3f::normalizeByLength,ida
0x0004bb20,function,137,,NVector3f::normalizeCheck,ida
0x0004bbb0,function,155,,NVector3f::normalize,ida
0x0004bc50,function,83,,NAlpha::fadeInValue,ida
0x0004bcb0,function,74,,NAlpha::fadeOutValue,ida
0x0004bd00,function,117,,NAlpha::fadeInOutValue,ida
0x0004bd80,function,117,,NAlpha::fadeOutInValue,ida
0x0004be00,function,87,,NAlpha::NAlpha,ida
0x0004be60,function,48,,NAlpha::reset,ida
0x0004be90,function,204,,NAlpha::getValue,ida
0x0004bf5c,data,20,,jpt_1004BF02,ida
0x0004bf70,function,126,,NAlpha::readData,ida
0x0004bff0,function,129,,sub_1004BFF0,ida
0x0004c080,function,117,,NMathf::copyArray44,ida
0x0004c100,function,85,,NMathF::isZero,ida
0x0004c160,function,59,,NMathF::equals,ida
0x0004c1a0,function,66,,NMathF::isPositive,ida
0x0004c1f0,function,53,,NMathF::sin,ida
0x0004c230,function,53,,NMathF::cos,ida
0x0004c270,function,77,,sub_1004C270,ida
0x0004c2c0,function,48,,NSpecialMatrix::NSpecialMatrix,ida
0x0004c2f0,function,47,,NSpecialMatrix::setDimension,ida
0x0004c320,function,66,,NLowerMatrix::NLowerMatrix,ida
0x0004c370,function,54,,NLowerMatrix::setLower,ida
0x0004c3b0,function,51,,NLowerMatrix::getLower,ida
0x0004c3f0,function,66,,NUpperMatrix::NUpperMatrix,ida
0x0004c440,function,53,,NUpperMatrix::setCenter,ida
0x0004c480,function,50,,NUpperMatrix::getCenter,ida
0x0004c4c0,function,53,,NUpperMatrix::setUpper,ida
0x0004c500,function,70,,NAxisAngle4f::inputAxis,ida
0x0004c550,function,39,,NAxisAngle4f::getAxis,ida
0x0004c580,function,47,,NAxisAngle4f::setAngle,ida
0x0004c5b0,function,42,,NAxisAngle4f::getAngle,ida
0x0004c5e0,function,116,,NMatrix4f::makeIdentity,ida
0x0004c660,function,95,,NOrientation::input,ida
0x0004c6c0,function,39,,NOrientation::getFore,ida
0x0004c6f0,function,73,,NOrientation::inputUp,ida
0x0004c740,function,64,,NPolar3f::add,ida
0x0004c780,function,107,,NPolar3f::add2,ida
0x0004c7f0,function,62,,NPolar3f::round,ida
0x0004c830,function,73,,NPosture2D::inputTranslation,ida
0x0004c880,function,42,,NPosture2D::getTranslation,ida
0x0004c8b0,function,47,,NPosture2D::setDirection,ida
0x0004c8e0,function,42,,NPosture2D::getDirection,ida
0x0004c910,function,82,,NPosture3D::input,ida
0x0004c970,function,53,,sub_1004C970,ida
0x0004c9b0,function,57,,sub_1004C9B0,ida
0x0004c9f0,function,57,,sub_1004C9F0,ida
0x0004ca30,function,57,,sub_1004CA30,ida
0x0004ca70,function,62,,sub_1004CA70,ida
0x0004cb30,function,117,,sub_1004CB30,ida
0x0004cbf0,function,136,,sub_1004CBF0,ida
0x0004ccd0,function,96,,sub_1004CCD0,ida
0x0004cd80,function,67,,sub_1004CD80,ida
0x0004ce20,function,150,,sub_1004CE20,ida
0x0004cec0,function,227,,nlibstring_Print,ida
0x0004d010,function,182,,sub_1004D010,ida
0x0004d0d0,function,128,,sub_1004D0D0,ida
0x0004d310,function,120,,sub_1004D310,ida
0x0004d390,function,100,,sub_1004D390,ida
0x0004d400,function,50,,sub_1004D400,ida
0x0004d490,function,1885,,TekiNakata::makeTekiParameters,ida
0x0004dbf0,function,4504,,TekiNakata::makeTekis,ida
0x0004ed90,function,53,,TekiStrategyTable::setStrategy,ida
0x0004edd0,function,48,,TekiStrategy::TekiStrategy,ida
0x0004ee00,function,38,,sub_1004EE00,ida
0x0004ee30,function,38,,sub_1004EE30,ida
0x0004ee60,function,38,,sub_1004EE60,ida
0x0004ee90,function,38,,TekiStrategy::createEffect,ida
0x0004eec0,function,75,,TekiStrategy::draw,ida
0x0004ef10,function,75,,sub_1004EF10,ida
0x0004ef60,function,75,,TekiStrategy::interact,ida
0x0004efb0,function,38,,sub_1004EFB0,ida
0x0004efe0,function,134,,TekiStrategyTable::TekiStrategyTable,ida
0x0004f070,function,92,,TekiAnimationManager::TekiAnimationManager,ida
0x0004f0d0,function,130,,sub_1004F0D0,ida
0x0004f160,function,130,,sub_1004F160,ida
0x0004f1f0,function,249,,sub_1004F1F0,ida
0x0004f2f0,function,133,,sub_1004F2F0,ida
0x0004f380,function,50,,sub_1004F380,ida
0x0004f3c0,function,79,,sub_1004F3C0,ida
0x0004f410,function,112,,sub_1004F410,ida
0x0004f480,function,78,,sub_1004F480,ida
0x0004f4d0,function,62,,sub_1004F4D0,ida
0x0004f510,function,62,,sub_1004F510,ida
0x0004f550,function,174,,sub_1004F550,ida
0x0004f600,function,62,,sub_1004F600,ida
0x0004f640,function,85,,BTeki::doStore,ida
0x0004f6a0,function,227,,tekibteki_Print,ida
0x0004f790,function,53,,BTeki::doRestore,ida
0x0004f7d0,function,265,,TekiShapeObject::TekiShapeObject,ida
0x0004f930,function,40,,BTeki::isPellet,ida
0x0004f960,function,94,,BTeki::calcCircleDistanceStatic,ida
0x0004f9c0,function,53,,BTeki::alwaysUpdatePlatform,ida
0x0004fa00,function,72,,BTeki::calcSphereDistanceStatic,ida
0x0004fa50,function,249,,BTeki::moveTowardStatic,ida
0x0004fb50,function,96,,BTeki::arrivedAt,ida
0x0004fbb0,function,1009,,BTeki::BTeki,ida
0x0004ffb0,function,173,,BTeki::init,ida
0x00050060,function,1265,,BTeki::reset,ida
0x00050560,function,381,,BTeki::prepareEffects,ida
0x000506e0,function,154,,BTeki::setCorpsePartJoint,ida
0x00050780,function,210,,BTeki::startAI,ida
0x00050860,function,190,,BTeki::update,ida
0x00050920,function,268,,BTeki::doAnimation,ida
0x00050a30,function,155,,BTeki::startMotion,ida
0x00050ad0,function,156,,BTeki::startStoppingMove,ida
0x00050b70,function,130,,BTeki::finishStoppingMove,ida
0x00050c00,function,128,,BTeki::getVelocityAnimationSpeed,ida
0x00050c80,function,208,,BTeki::animationKeyUpdated,ida
0x00050d50,function,636,,BTeki::doAI,ida
0x00050fd0,function,49,,BTeki::die,ida
0x00051010,function,668,,BTeki::dieSoon,ida
0x000512b0,function,128,,tekibteki_Error,ida
0x00051330,function,150,,BTeki::becomeCorpse,ida
0x000513d0,function,280,,BTeki::doKill,ida
0x000514f0,function,169,,BTeki::exitCourse,ida
0x000515a0,function,227,,BTeki::gravitate,ida
0x00051690,function,178,,BTeki::updateTimers,ida
0x00051750,function,114,,BTeki::stimulate,ida
0x000517d0,function,100,,BTeki::getiMass,ida
0x00051840,function,66,,BTeki::getTekiCollisionSize,ida
0x00051890,function,99,,BTeki::makeDamaged,ida
0x00051900,function,105,,BTeki::startDamageMotion,ida
0x00051970,function,86,,BTeki::releasePlatCollisions,ida
0x000519d0,function,353,,BTeki::createDeadEffect,ida
0x00051b40,function,224,,BTeki::createSoulEffect,ida
0x00051c20,function,486,,BTeki::spawnItems,ida
0x00051e10,function,686,,BTeki::spawnPellets,ida
0x000520c0,function,449,,BTeki::spawnWaters,ida
0x00052290,function,81,,BTeki::spawnCorpseParts,ida
0x000522f0,function,270,,BTeki::generateTeki,ida
0x00052400,function,183,,BTeki::outputDirectionPosition,ida
0x000524c0,function,88,,BTeki::outputSpawnPosition,ida
0x00052520,function,248,,BTeki::spawnTeki,ida
0x00052620,function,38,,BTeki::shootBall,ida
0x00052650,function,356,,BTeki::dump,ida
0x000527c0,function,239,,BTeki::nearestAngleTarget,ida
0x000528b0,function,68,,BTeki::cullableCenter,ida
0x00052900,function,113,,BTeki::cullableSphere,ida
0x00052980,function,137,,BTeki::inSectorPosition,ida
0x00052a10,function,320,,BTeki::visibleCreature,ida
0x00052b50,function,236,,BTeki::separateCreature,ida
0x00052c40,function,182,,BTeki::contactCreature,ida
0x00052d00,function,161,,BTeki::attackableCreature,ida
0x00052db0,function,105,,BTeki::calcTargetAngle,ida
0x00052e20,function,82,,BTeki::moveToward,ida
0x00052e80,function,223,,BTeki::turnToward,ida
0x00052f60,function,106,,BTeki::rotateTeki,ida
0x00052fd0,function,320,,BTeki::jumpTo,ida
0x00053110,function,194,,BTeki::insideDirection,ida
0x000531e0,function,275,,BTeki::getClosestNaviPiki,ida
0x00053300,function,168,,BTeki::attackTarget,ida
0x000533b0,function,168,,BTeki::outputHitCenter,ida
0x00053460,function,151,,BTeki::attackRangeNaviPiki,ida
0x00053500,function,218,,BTeki::interactTeki,ida
0x000535e0,function,131,,BTeki::interactNaviPiki,ida
0x00053670,function,132,,BTeki::interactNavi,ida
0x00053700,function,207,,BTeki::interactPiki,ida
0x000537d0,function,62,,BTeki::flick,ida
0x00053810,function,72,,BTeki::flickI,ida
0x00053860,function,106,,BTeki::flickUpper,ida
0x000538d0,function,108,,InteractFlick::InteractFlickR,ida
0x00053940,function,62,,Interaction::InteractionR,ida
0x00053980,function,216,,BTeki::flickUpperI,ida
0x00053a60,function,118,,BTeki::flickLower,ida
0x00053ae0,function,163,,BTeki::flickLowerI,ida
0x00053b90,function,200,,BTeki::checkNaviPiki,ida
0x00053c60,function,163,,BTeki::countPikis,ida
0x00053d10,function,163,,BTeki::countTekis,ida
0x00053dc0,function,139,,BTeki::getFlickDamageCount,ida
0x00053e50,function,83,,BTeki::eventPerformed,ida
0x00053eb0,function,166,,BTeki::collisionCallback,ida
0x00053f60,function,67,,BTeki::ignoreAtari,ida
0x00053fb0,function,84,,BTeki::bounceCallback,ida
0x00054010,function,86,,BTeki::wallCallback,ida
0x00054070,function,87,,BTeki::interact,ida
0x000540d0,function,346,,BTeki::interactDefault,ida
0x00054230,function,62,,BTeki::getGravity,ida
0x00054270,function,67,,BTeki::getStrategy,ida
0x000542c0,function,83,,BTeki::getSeaLevel,ida
0x00054320,function,71,,BTeki::getYFromSeaLevel,ida
0x00054370,function,104,,BTeki::makePositionRoute,ida
0x000543e0,function,318,,BTeki::makeWayPointRoute,ida
0x00054520,function,75,,BTeki::getTargetNearestWayPoint,ida
0x00054570,function,63,,BTeki::getNearestWayPoint,ida
0x000545b0,function,73,,BTeki::getWayPoint,ida
0x00054600,function,118,,BTeki::getRouteWayPoint,ida
0x00054680,function,81,,BTeki::updateLifeGauge,ida
0x000546e0,function,109,,BTeki::refresh,ida
0x00054750,function,492,,BTeki::drawDefault,ida
0x00054940,function,833,,BTeki::drawTekiShape,ida
0x00054c90,function,148,,BTeki::drawTekiDebugInfo,ida
0x00054d30,function,370,,BTeki::drawTekiDebugInfoDefault,ida
0x00054eb0,function,436,,BTeki::drawRange,ida
0x00055070,function,324,,BTeki::refresh2d,ida
0x000551c0,function,150,,BTeki::getFreeSlot,ida
0x00055260,function,157,,BTeki::isFreeCollPart,ida
0x00055300,function,198,,BTeki::playTableSound,ida
0x000553d0,function,63,,BTeki::playSound,ida
0x00055410,function,63,,BTeki::stopSound,ida
0x00055450,function,127,,BTeki::createTekiEffect,ida
0x000554d0,function,78,,BTeki::getCameraAnimationMatrix,ida
0x00055520,function,128,,BTeki::outputWorldAnimationMatrix,ida
0x000555a0,function,99,,BTeki::outputWorldAnimationPosition,ida
0x00055610,function,117,,BTeki::getPositionMapCodeV,ida
0x00055690,function,63,,BTeki::getPositionMapCode,ida
0x000556d0,function,69,,BTeki::inWaterTeki,ida
0x00055720,function,63,,BTeki::moveNestPosition,ida
0x00055760,function,88,,BTeki::startParticleGenerator,ida
0x000557c0,function,88,,BTeki::stopParticleGenerator,ida
0x00055820,function,92,,BTeki::setParticleGeneratorPosition,ida
0x00055880,function,92,,BTeki::setParticleGeneratorDirection,ida
0x000558e0,function,216,,BTeki::calcCollisionDistance,ida
0x000559c0,function,66,,BTeki::getCollisionSize,ida
0x00055a10,function,94,,BTeki::getCollisionCenter,ida
0x00055a70,function,36,,sub_10055A70,ida
0x00055aa0,function,75,,NMathF::occurred,ida
0x00055af0,function,53,,NMathF::sqrt,ida
0x00055b30,function,135,,NMathF::angleDifference,ida
0x00055bc0,function,61,,NMathI::rangeRandom,ida
0x00055c00,function,77,,NVector3fIOClass::NVector3fIOClass,ida
0x00055c50,function,73,,sub_10055C50,ida
0x00055ca0,function,73,,sub_10055CA0,ida
0x00055cf0,function,48,,NVector3fIO::NVector3fIO,ida
0x00055d20,function,48,,SmartPtr_Creature::SmartPtr_Creature,ida
0x00055d50,function,45,,SmartPtr_Creature::clear,ida
0x00055d90,function,50,,PaniSoundTable::getSound,ida
0x00055dd0,function,41,,PaniSoundTable::getSize,ida
0x00055e00,function,42,,PaniAnimator::getCounter,ida
0x00055e30,function,65,,PaniTekiAnimator::getCurrentMotionName,ida
0x00055e80,function,36,,sub_10055E80,ida
0x00055eb0,function,36,,sub_10055EB0,ida
0x00055ee0,function,57,,Iterator::dec,ida
0x00055f20,function,40,,sub_10055F20,ida
0x00055f50,function,40,,sub_10055F50,ida
0x00055f80,function,40,,sub_10055F80,ida
0x00055fb0,function,40,,sub_10055FB0,ida
0x00055fe0,function,40,,sub_10055FE0,ida
0x00056010,function,40,,sub_10056010,ida
0x00056040,function,40,,sub_10056040,ida
0x00056070,function,40,,sub_10056070,ida
0x000560a0,function,40,,sub_100560A0,ida
0x000560d0,function,40,,sub_100560D0,ida
0x00056100,function,38,,sub_10056100,ida
0x00056130,function,38,,sub_10056130,ida
0x00056160,function,38,,sub_10056160,ida
0x00056190,function,38,,sub_10056190,ida
0x000561c0,function,42,,sub_100561C0,ida
0x000561f0,function,42,,sub_100561F0,ida
0x00056220,function,42,,sub_10056220,ida
0x00056250,function,38,,sub_10056250,ida
0x00056280,function,38,,sub_10056280,ida
0x000562b0,function,78,,sub_100562B0,ida
0x00056300,function,66,,sub_10056300,ida
0x00056350,function,38,,sub_10056350,ida
0x00056380,function,38,,sub_10056380,ida
0x000563b0,function,40,,sub_100563B0,ida
0x000563e0,function,59,,Creature::isFree,ida
0x00056420,function,38,,sub_10056420,ida
0x00056450,function,36,,sub_10056450,ida
0x00056480,function,38,,sub_10056480,ida
0x000564b0,function,38,,sub_100564B0,ida
0x000564e0,function,38,,sub_100564E0,ida
0x00056510,function,38,,sub_10056510,ida
0x00056540,function,36,,sub_10056540,ida
0x00056570,function,36,,sub_10056570,ida
0x000565a0,function,36,,sub_100565A0,ida
0x000565d0,function,66,,Creature::startFlying,ida
0x00056620,function,59,,Creature::setCreatureFlag,ida
0x00056660,function,63,,Creature::resetCreatureFlag,ida
0x000566a0,function,59,,Creature::disableAICulling,ida
0x000566e0,function,59,,Creature::enableAICulling,ida
0x00056720,function,59,,Creature::setOutsideView,ida
0x00056760,function,59,,Creature::setInsideView,ida
0x000567a0,function,38,,sub_100567A0,ida
0x000567d0,function,45,,Creature::getStickPart,ida
0x00056800,function,45,,Creature::getStickObject,ida
0x00056830,function,38,,sub_10056830,ida
0x00056860,function,41,,sub_10056860,ida
0x00056890,function,38,,sub_10056890,ida
0x000568c0,function,66,,Creature::inputPosition,ida
0x00056910,function,82,,BTeki::calcSphereDistance,ida
0x00056970,function,36,,sub_10056970,ida
0x000569a0,function,77,,TekiNotCondition::TekiNotCondition,ida
0x000569f0,function,66,,TekiCondition::TekiCondition,ida
0x00056a40,function,48,,Condition::Condition,ida
0x00056a70,function,40,,sub_10056A70,ida
0x00056aa0,function,40,,sub_10056AA0,ida
0x00056ad0,function,87,,sub_10056AD0,ida
0x00056b30,function,86,,TekiAndCondition::TekiAndCondition,ida
0x00056b90,function,143,,TekiAndCondition::satisfy,ida
0x00056c20,function,123,,TekiPositionSphereDistanceCondition::TekiPositionSphereDistanceCondition,ida
0x00056ca0,function,66,,TekiStickingCondition::TekiStickingCondition,ida
0x00056cf0,function,77,,TekiRecognitionCondition::TekiRecognitionCondition,ida
0x00056d40,function,86,,TekiDistanceCondition::TekiDistanceCondition,ida
0x00056da0,function,77,,TekiStickerCondition::TekiStickerCondition,ida
0x00056df0,function,77,,TekiLowerRangeCondition::TekiLowerRangeCondition,ida
0x00056e40,function,49,,CreaturePlatMgr::CreaturePlatMgr,ida
0x00056e80,function,57,,zen_particleGenerator::startGen,ida
0x00056ec0,function,57,,zen_particleGenerator::stopGen,ida
0x00056f00,function,57,,zen_particleGenerator::finish,ida
0x00056f40,function,63,,zen_particleGenerator::setEmitPos,ida
0x00056f80,function,66,,zen_particleGenerator::setOrientedNormalVector,ida
0x00056fd0,function,50,,zen_particleGenerator::setScaleSize,ida
0x00057010,function,45,,zen_particleGenerator::getScaleSize,ida
0x00057040,function,69,,CreatureProp::CreatureProp,ida
0x00057090,function,296,,CreatureProp_Properties::CreatureProp_Properties,ida
0x000571c0,function,65,,sub_100571C0,ida
0x00057210,function,63,,sub_10057210,ida
0x00057250,function,63,,sub_10057250,ida
0x00057290,function,58,,PelletView::PelletView,ida
0x000572d0,function,36,,sub_100572D0,ida
0x00057300,function,38,,sub_10057300,ida
0x00057330,function,38,,sub_10057330,ida
0x00057360,function,38,,sub_10057360,ida
0x00057390,function,36,,sub_10057390,ida
0x000573c0,function,36,,sub_100573C0,ida
0x000573f0,function,121,,sub_100573F0,ida
0x00057470,function,59,,sub_10057470,ida
0x000574b0,function,63,,sub_100574B0,ida
0x000574f0,function,70,,BTeki::getTekiOption,ida
0x00057540,function,43,,NMathI::checkBit,ida
0x00057570,function,50,,sub_10057570,ida
0x000575b0,function,49,,sub_100575B0,ida
0x000575f0,function,59,,sub_100575F0,ida
0x00057630,function,63,,sub_10057630,ida
0x00057670,function,50,,sub_10057670,ida
0x000576b0,function,49,,sub_100576B0,ida
0x000576f0,function,56,,sub_100576F0,ida
0x00057730,function,72,,BTeki::outputDirectionVector,ida
0x00057780,function,108,,BTeki::outputDirectionVectorSTATIC,ida
0x000577f0,function,109,,BTeki::calcTargetDirection,ida
0x00057860,function,62,,BTeki::calcDirection,ida
0x000578a0,function,60,,sub_100578A0,ida
0x000578e0,function,60,,sub_100578E0,ida
0x00057920,function,60,,sub_10057920,ida
0x00057960,function,60,,sub_10057960,ida
0x000579a0,function,60,,sub_100579A0,ida
0x000579e0,function,83,,BTeki::timerElapsed,ida
0x00057a40,function,72,,BTeki::getScaleRate,ida
0x00057a90,function,70,,BTeki::getLowerRange,ida
0x00057ae0,function,70,,BTeki::getAttackRange,ida
0x00057b30,function,70,,BTeki::getAttackHitRange,ida
0x00057b80,function,70,,BTeki::getAttackableRange,ida
0x00057bd0,function,60,,BTeki::getScale,ida
0x00057c10,function,45,,BTeki::getDirection,ida
0x00057c40,function,50,,BTeki::setDirection,ida
0x00057c80,function,73,,BTeki::inputVelocity,ida
0x00057cd0,function,106,,BTeki::stopVelocity,ida
0x00057d40,function,106,,BTeki::stopDrive,ida
0x00057db0,function,76,,BTeki::inputDrive,ida
0x00057e00,function,62,,BTeki::stopMove,ida
0x00057e40,function,70,,BTeki::getDriveLength,ida
0x00057e90,function,48,,BTeki::getNestPosition,ida
0x00057ec0,function,57,,BTeki::getCorpsePartID,ida
0x00057f00,function,66,,BTeki::getParameterI,ida
0x00057f50,function,66,,TekiParameters::getI,ida
0x00057fa0,function,63,,ParaMultiParameters::getI,ida
0x00057fe0,function,50,,ParaParameters_INT::get,ida
0x00058020,function,66,,BTeki::getParameterF,ida
0x00058070,function,66,,TekiParameters::getF,ida
0x000580c0,function,66,,BTeki::getPersonalityI,ida
0x00058110,function,63,,TekiPersonality::getI,ida
0x00058150,function,70,,BTeki::setPersonalityF,ida
0x000581a0,function,67,,TekiPersonality::setF,ida
0x000581f0,function,67,,ParaMultiParameters::setF,ida
0x00058240,function,53,,ParaParameters_F32::set,ida
0x00058280,function,66,,BTeki::getPersonalityF,ida
0x000582d0,function,63,,TekiPersonality::getF,ida
0x00058310,function,70,,BTeki::setCreaturePointer,ida
0x00058360,function,92,,SmartPtr_Creature::set,ida
0x000583c0,function,73,,SmartPtr_Creature::reset,ida
0x00058410,function,66,,BTeki::getCreaturePointer,ida
0x00058460,function,41,,SmartPtr_Creature::getPtr,ida
0x00058490,function,90,,BTeki::clearCreaturePointers,ida
0x000584f0,function,41,,TekiMgr::getTypeId,ida
0x00058520,function,99,,InteractAttack::InteractAttack,ida
0x00058590,function,59,,Interaction::Interaction,ida
0x000585d0,function,99,,InteractFlick::InteractFlick,ida
